Artist,Track,User,Rating,Time
22,131,32338,69,0
22,127,32988,12,0
3,9,3621,16,18
22,54,19612,63,21
34,86,29186,43,23
2,8,4826,51,18
31,79,26536,16,11
30,76,24529,50,22
28,73,23587,11,22
0,150,39916,71,15
23,57,18232,44,21
7,19,6858,29,7
22,55,32705,8,0
26,63,22617,50,22
49,182,49961,47,17
46,165,43707,11,16
20,44,17383,21,21
30,78,23924,15,22
1,6,3302,42,18
43,160,42515,55,16
38,102,30354,27,23
10,25,10923,48,7
40,180,50149,97,17
3,10,2394,70,18
12,30,11127,90,19
2,173,49756,28,17
22,117,32432,72,0
48,172,48786,33,17
15,42,16978,60,9
9,23,7892,41,7
16,35,16285,44,8
27,71,23154,5,22
4,11,2081,88,18
21,60,22498,33,22
0,151,40532,44,15
14,95,29840,47,23
2,175,50059,37,17
21,22,20160,48,21
34,86,28979,100,23
26,64,24171,42,22
46,168,45217,43,16
10,144,35774,30,12
10,143,34948,43,12
30,77,22798,28,22
37,101,32069,50,23
23,56,18913,20,21
25,59,18590,9,21
40,178,49555,30,17
4,11,5393,50,18
14,94,31556,40,23
10,24,8183,49,7
22,119,32893,100,0
26,64,23257,51,22
11,29,10395,66,7
30,77,22026,5,22
1,6,2320,40,18
16,134,35040,20,12
1,6,3428,43,18
10,26,7022,10,7
14,96,30382,33,23
0,150,39451,50,15
35,91,28354,49,23
10,26,7847,15,7
43,159,42975,90,16
26,61,23201,71,22
14,96,31671,24,23
16,136,34696,30,12
0,151,40531,13,15
43,159,41415,92,16
11,154,39800,34,15
48,172,48013,29,17
22,55,17851,94,21
40,176,48946,12,17
45,163,43965,46,16
2,174,48795,43,17
0,3,1434,51,6
23,57,18630,30,21
2,7,4497,47,18
21,60,23045,29,22
12,34,15027,48,8
44,162,41748,50,16
4,11,3691,31,18
31,79,26665,44,11
47,170,47306,34,4
39,103,29360,32,23
7,18,6206,70,7
39,105,31873,50,23
14,94,31697,29,23
12,34,15197,32,8
3,9,3975,42,18
45,163,43666,51,16
16,136,34331,28,12
46,167,43616,51,16
9,23,9993,47,7
9,23,9859,70,7
15,33,11465,9,19
6,16,5860,39,7
23,56,21062,7,21
0,150,40020,51,15
1,4,2372,51,18
1,6,3082,9,18
22,121,32822,49,0
13,31,13348,11,19
27,71,21380,10,22
39,105,30468,25,23
42,158,42775,13,16
14,32,11554,46,19
21,22,17402,28,21
14,96,31233,11,23
38,102,29095,11,23
10,144,33702,53,12
4,12,36429,71,13
2,173,49233,82,17
32,84,27657,52,11
16,137,33442,53,12
35,88,28337,27,23
30,76,24865,52,22
28,73,24688,49,22
0,1,65,12,6
40,147,36446,67,13
2,173,50093,29,17
35,91,30391,28,23
26,66,23953,37,22
0,2,396,33,6
2,175,50011,31,17
22,108,32493,30,0
39,105,30061,68,23
2,69,23314,41,22
2,70,21540,29,22
26,64,23788,67,22
22,52,18152,10,21
46,166,44715,12,16
33,85,26770,31,11
6,15,7357,30,7
46,169,43470,13,16
39,103,30042,40,23
11,28,9996,31,7
29,74,21799,49,22
16,137,33324,14,12
26,64,21453,97,22
6,15,6741,32,7
4,12,3843,49,18
22,55,20020,38,21
37,100,30543,15,23
12,34,13903,43,8
32,84,27190,48,11
40,146,36196,31,13
6,15,7409,20,7
4,11,2956,70,18
7,17,8207,89,7
16,138,34734,54,12
10,142,33319,10,12
13,31,11215,68,19
28,73,23183,15,22
16,35,15736,11,8
22,54,32446,49,0
22,117,33219,71,0
26,63,23699,43,22
31,79,26142,8,11
49,182,47568,49,17
39,104,29587,31,23
22,130,32902,9,0
46,167,44063,8,16
15,33,12354,11,19
35,89,30709,52,23
10,25,10283,67,7
6,15,6953,68,7
22,117,33214,58,0
37,99,27703,5,23
12,30,12436,29,19
2,8,3329,28,18
2,68,21753,41,22
10,143,35517,30,12
44,162,42863,49,16
14,96,28310,30,23
8,20,9083,93,7
14,94,27672,73,23
0,151,40186,78,15
22,121,32228,54,0
10,24,7296,31,7
45,163,44559,15,16
11,153,39963,42,15
4,12,38311,71,13
16,136,33854,52,12
44,161,41424,87,16
10,27,10905,4,7
22,52,33154,32,0
30,77,21655,13,22
6,14,5678,30,7
22,116,32985,14,0
2,8,2829,64,18
22,107,32704,28,0
13,31,11794,3,19
10,25,9854,31,7
16,35,15211,66,8
46,169,45209,89,16
6,149,38698,41,15
49,182,49345,50,17
30,77,24551,49,22
20,46,18076,9,21
41,155,41760,94,16
33,85,27233,12,11
39,103,31378,9,23
19,40,16795,57,9
4,12,36828,70,13
0,0,1111,56,6
49,182,49814,51,17
4,11,37245,88,13
44,162,41736,10,16
42,157,41270,93,16
7,18,8707,51,7
42,157,43006,28,16
22,130,32785,50,0
39,105,31748,10,23
34,86,28752,71,23
0,1,40103,51,15
46,166,43857,44,16
8,20,9346,47,7
35,89,29339,36,23
6,148,39143,54,15
38,102,29706,3,23
20,44,17537,32,21
29,75,24384,21,22
48,172,48456,26,17
14,32,13236,15,19
16,139,34975,52,12
28,73,25394,32,22
27,71,22251,5,22
33,85,35041,10,12
22,115,33089,30,0
8,20,8672,25,7
14,95,30512,6,23
10,143,34226,47,12
0,2,880,46,6
2,69,23567,1,22
40,147,37736,70,13
38,102,32049,72,23
39,106,29764,8,23
46,169,45305,51,16
0,2,1587,33,6
10,144,35576,8,12
43,160,42099,13,16
37,100,28001,28,23
10,145,34800,47,12
9,21,9779,81,7
4,11,4638,49,18
40,176,50898,6,17
9,21,10358,74,7
37,101,28068,68,23
0,0,766,47,6
2,70,21514,29,22
37,99,27811,8,23
9,22,10166,30,7
22,55,17265,90,21
44,162,42795,49,16
0,3,271,30,6
20,45,17281,33,21
22,131,32657,33,0
0,3,394,50,6
21,51,18963,34,21
22,118,32425,59,0
40,176,48698,10,17
30,76,25207,48,22
39,104,29317,69,23
24,58,20536,10,21
2,173,49974,53,17
0,3,1770,49,6
3,10,2779,93,18
21,48,19582,9,21
10,142,35010,49,12
9,22,6045,19,7
15,33,13529,17,19
3,10,2740,73,18
1,6,2532,6,18
21,48,22462,49,22
10,143,34080,19,12
26,67,23959,86,22
16,136,33539,11,12
5,13,4772,41,18
26,67,24239,49,22
10,145,34546,39,12
16,136,33338,11,12
41,155,42058,31,16
25,59,18605,6,21
39,105,28650,6,23
22,54,32590,94,0
16,138,33887,35,12
30,78,24319,30,22
16,139,34296,49,12
4,12,2888,49,18
20,45,17280,70,21
47,171,47206,9,4
15,42,17006,14,9
17,36,15480,53,8
46,168,45375,29,16
21,60,22947,51,22
13,31,13464,29,19
40,178,50314,6,17
26,63,23944,50,22
37,101,28015,6,23
22,52,17425,100,21
44,162,41205,40,16
35,92,29842,9,23
43,160,41378,49,16
14,94,28971,59,23
4,12,2462,26,18
46,166,45239,62,16
46,166,43560,8,16
22,107,32526,77,0
35,88,29431,47,23
20,46,18763,10,21
40,146,36242,12,13
45,164,44005,79,16
26,67,23746,47,22
21,51,19388,59,21
40,176,50762,28,17
21,48,22598,30,22
31,80,27026,7,11
23,56,20148,43,21
10,140,35327,35,12
22,107,32270,52,0
3,10,4116,10,18
4,12,37096,67,13
16,35,16191,32,8
2,70,24301,11,22
22,119,32605,47,0
2,7,4189,65,18
11,153,40820,6,15
29,74,22282,51,22
0,1,1089,29,6
22,54,20509,10,21
28,72,25265,27,22
47,171,45694,89,4
9,23,9989,71,7
49,183,47613,11,17
45,164,45485,26,16
1,4,3625,6,18
40,179,49634,91,17
11,152,40281,72,15
44,161,42506,51,16
40,146,38165,9,13
0,151,40787,41,15
3,9,3298,29,18
37,99,30395,20,23
23,56,19108,35,21
22,52,19930,32,21
2,8,2035,36,18
37,100,31971,27,23
23,57,20072,43,21
2,175,50319,27,17
1,6,3910,12,18
16,139,34247,11,12
40,179,48576,50,17
28,73,23604,22,22
40,177,49983,53,17
40,181,49861,10,17
13,31,12926,45,19
10,141,35998,40,12
41,155,42631,69,16
26,62,24109,8,22
10,27,10621,52,7
31,79,26428,51,11
42,157,42661,10,16
40,181,49573,3,17
37,98,28411,48,23
0,0,413,49,6
41,155,41500,4,16
16,134,34784,29,12
2,68,24585,30,22
11,152,38446,69,15
0,151,38779,33,15
36,93,31164,30,23
22,127,32317,34,0
10,27,7081,50,7
21,22,20288,27,21
11,153,39166,32,15
37,100,30647,45,23
14,32,12270,32,19
22,107,32412,89,0
30,77,22411,10,22
38,102,32120,41,23
15,33,12625,52,19
22,122,32707,32,0
32,82,27498,9,11
40,181,50607,41,17
39,106,31697,8,23
30,77,23223,49,22
24,58,20326,7,21
39,106,31850,45,23
6,16,7025,8,7
6,149,38946,34,15
26,62,24244,38,22
35,91,28209,29,23
21,47,17304,32,21
14,96,31850,53,23
16,134,35102,12,12
13,31,12226,32,19
42,158,42965,59,16
21,48,21524,28,22
49,183,49894,7,17
26,63,22243,8,22
40,146,37317,7,13
20,46,18265,47,21
10,144,35241,32,12
35,92,29968,51,23
34,86,29053,10,23
10,24,10545,35,7
42,158,42881,5,16
31,80,26277,9,11
22,54,18770,29,21
4,12,4493,47,18
46,167,45099,29,16
32,84,27094,32,11
0,1,643,52,6
16,136,34525,28,12
41,155,42091,56,16
11,152,40219,30,15
10,144,35995,31,12
1,4,3966,35,18
7,17,8688,87,7
34,87,27902,50,23
4,11,5145,72,18
24,58,18126,31,21
26,66,24153,30,22
2,69,21872,44,22
49,183,47487,30,17
2,68,24297,30,22
26,63,23468,20,22
40,176,50582,6,17
22,128,33114,54,0
43,159,43042,82,16
10,144,35393,11,12
37,97,29415,8,23
22,108,32585,30,0
2,7,4306,13,18
21,22,19972,51,21
22,55,32902,11,0
46,169,43369,51,16
2,8,4132,48,18
44,162,42665,35,16
22,52,20866,55,21
39,103,29562,48,23
0,1,39693,30,15
32,81,25562,33,11
0,0,589,14,6
46,165,43398,71,16
24,58,20597,7,21
40,147,37767,33,13
39,103,31268,70,23
24,58,18513,48,21
44,162,43291,45,16
18,39,16923,42,9
12,30,11600,49,19
29,75,25143,9,22
5,13,3319,28,18
37,98,30924,69,23
16,138,33284,31,12
37,97,30105,12,23
23,57,19854,52,21
36,93,31004,51,23
32,84,26979,20,11
4,11,2768,64,18
46,165,44156,31,16
21,47,17210,30,21
2,7,4179,50,18
28,73,23451,28,22
5,13,5224,16,18
26,61,24073,44,22
11,154,39932,50,15
43,159,41656,96,16
0,2,1054,50,6
23,56,18405,40,21
0,150,40171,34,15
35,89,29620,43,23
21,48,21298,69,22
9,22,9789,15,7
35,92,29816,92,23
40,178,49652,13,17
4,11,38367,51,13
35,90,29649,27,23
5,13,3305,6,18
22,111,32950,51,0
35,92,30396,28,23
10,27,10921,51,7
1,6,2426,10,18
22,110,33157,45,0
4,11,2335,74,18
22,53,20452,69,21
10,145,35234,93,12
40,146,36548,52,13
35,91,27876,50,23
33,85,27108,30,11
3,10,4429,12,18
0,1,40109,11,15
26,63,23892,52,22
2,7,3463,46,18
10,140,35496,48,12
49,182,47881,10,17
21,49,19632,62,21
10,25,7727,68,7
14,94,31972,27,23
42,158,42621,30,16
2,173,49879,70,17
40,146,36195,52,13
37,99,30997,10,23
1,4,3553,12,18
0,151,39275,29,15
10,140,33258,13,12
16,134,33785,10,12
4,11,2710,85,18
3,10,1864,27,18
10,142,35462,30,12
6,148,38930,30,15
37,100,30566,3,23
20,46,18904,47,21
5,13,5281,7,18
35,90,30798,28,23
26,62,23865,72,22
11,28,10021,10,7
29,74,23836,29,22
35,91,30635,55,23
37,101,31943,1,23
34,86,28561,29,23
30,78,21779,28,22
16,139,34626,9,12
6,15,6038,71,7
21,50,20260,58,21
26,66,22902,98,22
20,45,17178,52,21
3,10,2610,32,18
14,96,30829,55,23
24,58,19926,29,21
14,96,30157,70,23
6,15,7027,38,7
40,178,48988,28,17
11,154,39900,51,15
16,137,33250,72,12
6,14,6761,31,7
27,71,24109,29,22
12,30,11126,48,19
11,154,39845,4,15
21,48,22076,59,22
42,157,41317,35,16
2,8,4305,20,18
22,54,17631,33,21
0,1,39525,30,15
16,139,35022,48,12
49,182,49569,50,17
26,65,24016,51,22
14,32,13341,31,19
40,146,37503,4,13
29,75,22726,50,22
10,26,10772,71,7
10,25,7986,50,7
28,72,24359,30,22
40,176,49847,47,17
6,14,7133,68,7
44,162,43175,30,16
26,64,23571,42,22
35,91,30359,18,23
22,122,32430,44,0
0,150,39199,69,15
10,27,10545,45,7
11,152,38507,10,15
0,151,39415,10,15
16,35,15094,10,8
14,95,29418,13,23
1,5,2193,62,18
39,105,28617,17,23
21,60,21885,50,22
10,25,7799,28,7
16,35,15584,55,8
22,108,32973,13,0
2,8,5201,12,18
20,44,18502,29,21
4,12,4799,19,18
21,47,20435,50,21
10,143,35319,45,12
25,59,20891,5,21
22,52,18202,38,21
0,2,1089,30,6
20,44,18145,17,21
31,79,27046,10,11
12,34,14627,11,8
33,85,27666,51,11
34,87,29134,3,23
22,52,18220,77,21
11,153,38815,50,15
9,22,9169,23,7
2,68,21750,42,22
3,10,3051,98,18
11,154,39401,35,15
20,45,17588,22,21
46,165,44947,31,16
14,95,31763,29,23
2,70,24323,50,22
38,102,32079,10,23
2,70,24147,46,22
40,176,47917,6,17
6,14,6805,69,7
22,107,32475,70,0
35,91,29775,36,23
40,147,36400,39,13
16,35,16195,6,8
26,62,24116,29,22
2,68,24606,8,22
21,48,22804,32,22
21,60,22604,29,22
35,89,29121,32,23
30,78,25063,16,22
37,101,31011,48,23
49,183,50850,50,17
11,28,9018,29,7
35,89,28671,10,23
0,151,40774,51,15
24,58,20624,27,21
10,140,34631,49,12
14,32,12696,6,19
0,1,1028,49,6
16,135,35063,91,12
16,137,34809,11,12
10,144,35165,30,12
24,58,20886,9,21
7,19,8322,69,7
2,175,50057,14,17
15,33,11219,4,19
26,66,23568,56,22
9,23,9704,48,7
2,70,24744,49,22
37,100,29436,31,23
40,146,37208,7,13
10,141,35693,53,12
4,11,37680,49,13
46,167,43640,50,16
9,22,10150,50,7
37,99,32166,8,23
21,50,20273,30,21
37,100,32072,30,23
31,79,27192,48,11
32,82,27423,28,11
16,136,35055,12,12
0,2,1522,37,6
16,135,34041,11,12
33,85,27447,28,11
11,152,40291,70,15
4,12,4592,69,18
16,137,33306,57,12
7,18,5640,48,7
31,80,25513,11,11
21,47,19973,31,21
16,136,33938,37,12
15,33,12980,3,19
33,85,35744,25,12
22,54,32215,50,0
35,91,29890,97,23
46,165,43453,51,16
35,90,30295,48,23
21,51,20441,42,21
47,171,47184,51,4
2,70,22470,10,22
22,52,17902,91,21
31,79,25874,12,11
40,146,37158,44,13
10,26,8004,33,7
3,9,4157,30,18
3,10,5425,90,18
23,57,20307,68,21
39,105,32147,48,23
42,158,41667,11,16
26,65,23501,91,22
9,23,9204,3,7
35,90,29006,50,23
30,76,21660,30,22
9,22,9673,12,7
49,182,50911,71,17
46,169,43615,29,16
10,25,10607,30,7
46,166,44299,32,16
6,149,39786,48,15
44,161,41819,49,16
27,71,24679,31,22
4,11,37798,91,13
26,64,23121,31,22
0,1,40935,31,15
25,59,20634,10,21
16,135,34843,51,12
2,68,24271,56,22
3,9,5292,48,18
21,47,19697,24,21
6,148,40082,11,15
29,75,23043,6,22
1,5,1987,26,18
22,53,32626,61,0
29,75,21795,28,22
31,80,26075,14,11
39,105,28891,17,23
2,70,24176,7,22
10,145,34910,44,12
0,1,38982,15,15
2,174,48962,7,17
45,163,43417,54,16
31,79,25908,10,11
40,147,37316,60,13
43,160,41182,50,16
21,50,19995,9,21
14,94,32012,69,23
2,68,24294,9,22
34,86,27846,9,23
22,126,32610,29,0
39,105,31111,34,23
7,17,8665,73,7
22,109,32412,49,0
40,146,36184,69,13
11,28,10515,10,7
49,183,50382,10,17
21,47,19019,32,21
0,151,38942,12,15
40,176,48425,92,17
9,23,9667,34,7
2,68,22267,11,22
43,159,41894,47,16
2,7,4086,29,18
43,160,43266,53,16
30,76,24269,69,22
14,95,31569,51,23
37,98,31422,6,23
45,163,43884,72,16
25,59,19650,18,21
35,90,29803,11,23
40,147,37311,29,13
46,165,43489,8,16
16,136,34991,43,12
32,84,26164,52,11
6,14,7411,63,7
49,182,50617,66,17
40,176,47995,11,17
2,68,24896,6,22
0,150,39585,8,15
14,95,30023,32,23
2,7,4242,20,18
22,55,32541,53,0
46,167,44245,6,16
21,22,19706,10,21
26,63,23068,11,22
0,1,607,10,6
26,64,23975,47,22
28,73,22284,48,22
0,1,1354,39,6
30,76,23342,43,22
21,50,20282,47,21
11,152,40396,3,15
21,48,18441,9,21
21,47,18942,43,21
24,58,17179,51,21
32,83,26235,48,11
4,11,36509,16,13
39,103,28617,11,23
24,58,19663,28,21
16,135,34535,29,12
10,27,7711,70,7
21,50,19640,29,21
26,67,23226,48,22
40,179,48517,71,17
46,166,45265,50,16
4,11,1951,56,18
20,46,18080,18,21
3,9,1959,10,18
5,13,5022,50,18
4,11,5067,87,18
28,72,24810,28,22
39,103,31047,0,23
26,66,23818,70,22
12,30,11774,44,19
16,135,34526,37,12
8,20,9359,73,7
10,26,10404,52,7
1,6,3756,10,18
0,3,487,10,6
32,83,26785,50,11
22,52,19636,9,21
4,11,4881,10,18
9,23,9828,22,7
2,174,50047,9,17
20,46,17779,3,21
4,11,1800,31,18
14,32,11376,7,19
26,63,23394,64,22
16,139,33763,49,12
21,49,19308,38,21
21,47,20309,49,21
10,143,35884,29,12
16,137,34423,66,12
34,87,28317,29,23
33,85,27505,11,11
10,25,8874,30,7
22,130,32585,50,0
20,45,17782,23,21
2,175,49683,29,17
0,150,40462,48,15
11,154,39807,1,15
22,52,18633,99,21
35,90,29785,49,23
34,87,29232,35,23
20,44,17351,8,21
21,49,19331,27,21
1,4,2259,25,18
22,129,32864,91,0
28,72,23120,30,22
10,27,8272,51,7
11,28,8988,23,7
21,50,19426,49,21
46,165,44305,31,16
18,39,16662,9,9
23,57,17339,2,21
46,169,43710,34,16
20,45,17237,10,21
30,76,23540,26,22
16,136,35013,12,12
2,174,49676,49,17
46,169,43937,46,16
20,44,17375,29,21
11,154,39307,12,15
11,28,10996,47,7
5,13,4547,7,18
16,135,34879,29,12
46,167,45394,55,16
17,36,14295,6,8
21,51,17609,11,21
22,108,32682,34,0
26,63,23801,39,22
1,4,3160,12,18
16,135,33611,6,12
26,61,23736,71,22
22,54,19896,8,21
9,23,9821,72,7
26,67,23945,12,22
15,33,13554,3,19
0,0,784,31,6
7,19,6253,99,7
3,10,4276,39,18
35,92,28512,44,23
9,21,9922,88,7
22,122,32418,22,0
23,57,19956,67,21
30,78,23744,6,22
14,32,13421,30,19
20,46,18263,30,21
14,96,28882,72,23
37,99,31631,4,23
8,20,8692,50,7
39,104,31168,27,23
20,45,17795,8,21
21,47,18580,22,21
46,165,43800,50,16
22,127,32299,54,0
26,63,23674,30,22
40,179,50592,41,17
12,30,12601,12,19
10,140,34531,33,12
10,142,34257,48,12
47,170,46233,10,4
40,181,49309,11,17
22,54,17618,9,21
49,182,50904,30,17
35,88,28453,30,23
43,159,41003,11,16
3,10,2242,11,18
2,175,49424,80,17
21,49,19939,28,21
46,167,45093,55,16
41,156,41964,50,16
35,89,30603,48,23
22,125,32873,28,0
0,150,40400,12,15
40,147,37978,8,13
39,104,28820,26,23
26,65,24162,48,22
2,174,49959,10,17
6,149,39394,30,15
7,18,7936,30,7
11,153,40655,37,15
12,30,12594,50,19
12,30,11974,54,19
22,52,18701,28,21
42,157,41132,96,16
6,149,38806,67,15
1,6,2272,30,18
27,71,21386,7,22
49,183,50646,31,17
39,104,27882,63,23
28,72,24513,50,22
26,61,23657,49,22
12,34,14507,10,8
16,136,33560,63,12
39,104,30320,50,23
14,95,30982,29,23
35,92,27730,51,23
22,125,33012,30,0
32,81,27062,32,11
39,104,30339,6,23
45,164,43507,57,16
35,90,30413,8,23
23,57,18466,29,21
16,134,34097,38,12
3,10,3019,65,18
32,81,26594,69,11
40,177,50476,21,17
10,27,7987,42,7
34,87,29356,51,23
29,75,25068,28,22
3,10,3430,7,18
2,70,24885,9,22
43,160,42762,50,16
46,165,43845,31,16
46,169,43648,29,16
1,6,2271,29,18
45,164,44891,49,16
11,29,10948,52,7
24,58,19912,1,21
10,140,34903,70,12
14,96,31787,28,23
2,174,49571,52,17
2,175,50015,28,17
22,122,32451,6,0
20,46,18393,97,21
12,30,11206,9,19
0,3,144,13,6
40,179,47596,49,17
21,22,19063,47,21
39,103,27921,28,23
31,79,26570,6,11
46,166,45141,11,16
43,160,42986,71,16
37,97,32142,7,23
40,176,50527,44,17
16,135,33340,27,12
2,70,24491,28,22
0,3,1406,35,6
40,178,50567,41,17
24,58,18515,6,21
41,155,41644,44,16
31,80,26414,28,11
46,168,44110,11,16
2,174,49611,29,17
47,171,46252,24,4
26,67,23794,23,22
29,75,25318,32,22
26,65,21370,73,22
21,48,17925,29,21
2,68,21921,24,22
22,131,32461,52,0
47,171,46150,9,4
34,87,27913,12,23
20,44,18386,10,21
29,75,23073,31,22
48,172,48165,11,17
18,39,16825,4,9
28,72,25365,9,22
10,27,10503,10,7
16,135,33847,45,12
9,23,6593,99,7
26,64,21419,70,22
4,12,2059,100,18
46,168,43508,42,16
40,179,50720,50,17
6,148,38397,41,15
26,64,23091,3,22
22,52,18354,63,21
47,171,47145,11,4
39,106,31019,80,23
37,98,30355,10,23
30,78,24806,50,22
26,61,23974,44,22
0,1,39308,44,15
46,166,44121,33,16
13,31,11627,25,19
28,72,24631,64,22
22,54,18875,30,21
10,141,34215,9,12
44,161,42800,70,16
22,55,17954,51,21
39,103,30786,28,23
0,0,1652,26,6
37,97,29875,21,23
9,21,5598,43,7
35,92,29061,64,23
4,11,38335,90,13
18,37,16835,46,9
2,8,4488,44,18
10,26,9612,69,7
34,86,27849,33,23
11,28,6502,21,7
6,15,6186,35,7
22,133,33144,12,0
37,100,28381,4,23
42,157,41517,82,16
15,43,17077,0,9
26,66,22125,48,22
3,9,4071,3,18
35,92,27692,48,23
23,56,20717,33,21
17,36,14357,47,8
4,11,36626,47,13
36,93,28528,51,23
1,4,3162,9,18
5,13,3514,31,18
12,34,13682,31,8
22,55,17263,10,21
44,161,42920,49,16
40,177,48126,51,17
9,22,10099,51,7
37,97,31720,2,23
16,137,34338,22,12
21,51,18153,29,21
11,153,38433,36,15
22,52,20572,63,21
13,31,12603,33,19
42,157,41195,51,16
20,44,17653,50,21
22,53,19639,87,21
26,66,23320,46,22
30,78,23637,48,22
13,31,13549,34,19
46,168,44149,68,16
23,57,18091,53,21
37,100,31137,40,23
30,78,25420,7,22
10,26,10688,52,7
3,10,2769,14,18
29,75,22877,10,22
2,69,23823,58,22
12,34,14356,17,8
28,72,23990,70,22
17,36,14718,79,8
2,70,24367,7,22
32,84,25555,9,11
7,19,7521,36,7
28,73,25283,14,22
10,143,35645,47,12
10,140,35108,10,12
0,3,609,44,6
21,51,19495,13,21
22,107,32707,50,0
14,95,31899,16,23
26,63,23051,52,22
48,172,47662,7,17
10,27,9271,51,7
9,21,5806,25,7
43,160,42209,71,16
22,114,33086,50,0
0,1,410,66,6
39,105,31632,18,23
26,63,23682,11,22
35,91,29444,69,23
35,91,29591,46,23
21,22,20134,49,21
21,48,21406,29,22
6,15,6737,49,7
27,71,22285,6,22
22,110,32811,11,0
8,20,9112,18,7
33,85,33466,30,12
33,85,27513,31,11
0,151,40397,53,15
2,174,49138,29,17
44,161,41903,49,16
22,53,19315,69,21
34,87,28091,28,23
47,171,45682,14,4
10,140,35110,29,12
34,87,27952,8,23
10,145,35252,10,12
32,84,26705,39,11
22,114,32904,30,0
40,177,48834,1,17
25,59,20415,22,21
4,12,5382,69,18
7,17,7361,56,7
21,50,20173,48,21
37,99,31276,28,23
46,167,44744,52,16
2,69,21696,46,22
33,85,27457,44,11
40,177,49142,70,17
23,57,21257,29,21
6,149,38742,4,15
2,8,2546,51,18
46,166,43745,50,16
29,74,23714,32,22
2,7,2931,46,18
11,29,10551,72,7
26,63,22958,74,22
2,68,22091,26,22
2,7,4991,35,18
9,21,9771,8,7
35,92,28964,9,23
1,6,3126,49,18
2,7,4204,12,18
39,104,32031,21,23
22,121,33140,87,0
0,1,38402,72,15
6,14,7205,13,7
3,10,5449,98,18
35,91,30105,29,23
35,90,30360,71,23
21,22,19291,8,21
22,54,18166,95,21
26,63,24096,28,22
37,97,28968,7,23
39,104,29840,28,23
6,16,6307,30,7
6,14,5988,12,7
31,80,26987,13,11
20,45,18558,23,21
10,141,35871,17,12
35,88,29849,34,23
39,103,30326,10,23
2,7,5204,31,18
9,23,10340,49,7
36,93,31233,11,23
43,160,41547,52,16
22,112,33027,34,0
30,78,24344,58,22
0,0,310,32,6
42,158,41518,46,16
3,9,2255,30,18
21,49,20153,92,21
11,28,9659,3,7
21,49,20098,43,21
11,153,40225,41,15
40,176,50744,7,17
2,68,21304,39,22
22,53,19228,29,21
4,12,3367,37,18
6,148,39573,9,15
10,141,35629,50,12
46,165,45025,10,16
40,178,50403,8,17
11,154,39499,12,15
16,139,34267,32,12
22,124,32744,13,0
23,56,18226,28,21
33,85,35527,46,12
1,5,3195,2,18
16,139,34096,10,12
22,52,32446,100,0
45,163,45033,88,16
2,7,2341,29,18
4,12,36181,31,13
31,79,25867,53,11
9,21,10022,59,7
0,2,143,29,6
2,70,21821,48,22
7,18,8614,29,7
13,31,13091,9,19
14,94,28311,40,23
34,86,28066,10,23
9,23,8589,90,7
16,135,34522,51,12
40,180,50892,43,17
3,10,4177,32,18
35,91,27728,2,23
21,47,17594,23,21
21,48,17914,52,21
22,121,33216,48,0
47,171,45666,29,4
18,38,16661,51,9
9,23,9787,36,7
29,75,23818,25,22
26,66,23698,50,22
39,106,27776,38,23
22,113,32927,97,0
33,85,33715,17,12
22,53,19802,70,21
1,6,2091,23,18
6,14,6740,66,7
47,170,45853,10,4
26,64,24192,31,22
13,31,13097,24,19
11,28,8788,79,7
23,57,19983,49,21
11,28,8010,52,7
39,104,32183,50,23
40,180,48657,9,17
45,164,44781,65,16
21,60,22548,68,22
40,181,48648,10,17
16,137,33550,10,12
10,141,34615,21,12
22,108,32720,32,0
39,105,30423,10,23
29,74,23319,34,22
22,131,32555,48,0
21,51,19203,50,21
40,146,36709,9,13
35,89,30527,68,23
46,166,45201,11,16
40,177,49346,32,17
37,97,32122,10,23
26,62,21590,26,22
12,30,12507,56,19
47,170,47113,13,4
10,26,9864,59,7
40,147,38051,30,13
42,158,41112,12,16
13,31,11109,10,19
33,85,27477,44,11
48,172,48051,73,17
7,19,7126,50,7
4,12,3380,70,18
22,107,32671,89,0
44,162,42142,50,16
45,164,44548,50,16
21,49,20075,42,21
16,139,33316,50,12
4,11,37789,50,13
1,4,2859,12,18
10,143,34811,28,12
12,30,12847,28,19
35,88,30238,14,23
2,173,49558,13,17
14,95,31885,51,23
39,105,29632,17,23
11,153,40129,10,15
4,12,37798,88,13
26,61,23584,57,22
40,178,50620,71,17
6,15,6264,50,7
10,141,35237,43,12
21,49,20289,39,21
10,141,34848,40,12
23,56,20121,9,21
30,77,21517,10,22
37,97,30838,56,23
1,4,2841,18,18
25,59,20076,32,21
29,75,22401,29,22
42,158,42165,12,16
17,36,16538,33,8
37,100,31574,8,23
27,71,25265,71,22
29,75,22431,30,22
34,87,29332,50,23
14,96,29732,27,23
26,66,23465,49,22
10,145,35313,43,12
21,49,17118,70,21
37,99,32020,54,23
35,90,30433,67,23
40,179,49738,32,17
39,103,30441,50,23
14,94,29873,31,23
3,10,4943,92,18
29,75,25453,8,22
42,158,41050,5,16
10,27,9823,63,7
16,138,33642,32,12
16,137,33325,66,12
0,2,1593,42,6
21,49,17796,54,21
33,85,35816,48,12
39,106,29390,9,23
21,48,21608,7,22
11,154,38679,100,15
41,155,42198,53,16
22,130,32235,71,0
0,151,40588,34,15
16,138,33819,27,12
20,44,19088,59,21
12,34,14864,15,8
10,141,34539,33,12
30,78,21589,28,22
